Cantos,Muestras,,
2,109,1.241561,1.485612
2,110,1.262039,1.548145
2,111,1.310277,1.594593
2,112,1.393054,1.616807
2,113,1.485176,1.613442
2,114,1.543286,1.641659
2,115,1.608273,1.654546
2,116,1.65677,1.62235
2,117,1.702592,1.583133
2,118,1.774957,1.582002
2,119,1.803931,1.578957
2,120,1.799057,1.582732
2,121,1.798481,1.642833
2,122,1.780714,1.752352
2,123,1.736679,1.81114
2,124,1.690097,1.862169
2,125,1.628709,1.891984
2,126,1.574731,1.914922
2,127,1.519633,1.912364
2,128,1.482718,1.911653
2,129,1.455633,1.965151
2,130,1.42333,1.985611
2,131,1.402951,1.993741
2,132,1.394033,2.020476
2,133,1.378142,2.024632
2,134,1.357343,1.981457
2,135,1.331104,1.914973
2,136,1.325919,1.91132
2,137,1.349355,1.936437
2,138,1.389729,1.970132
2,139,1.444346,2.002942
2,140,1.499503,1.985775
2,141,1.533731,1.961946
2,142,1.561795,1.961801
2,143,1.580348,1.971296
2,144,1.598251,2.003693
2,145,1.631204,2.018003
2,146,1.667908,2.045393
2,147,1.707606,2.070137
2,148,1.720298,2.103614
2,149,1.721871,2.090642
2,150,1.741482,2.043833
2,151,1.735433,2.011976
2,152,1.724142,1.984719
2,153,1.710776,1.975021
2,154,1.71332,2.001904
2,155,1.685133,1.952529
2,156,1.658826,1.928914
2,157,1.625433,1.903582
2,158,1.588132,1.915307
2,159,1.541997,1.919611
2,160,1.499103,1.943126
2,161,1.470767,1.978147
2,162,1.450917,2.008783
2,163,1.443862,1.989385
2,164,1.427598,1.942884
2,165,1.411507,1.873349
2,166,1.398658,1.84122
2,167,1.427491,1.836376
2,168,1.453818,1.880823
2,169,1.485056,1.930622
2,170,1.532882,1.936089
2,171,1.576074,1.936933
2,172,1.607615,1.961728
2,173,1.633337,1.978203
2,174,1.6451,2.030391
2,175,1.65644,2.067065
2,176,1.665422,2.048296
2,177,1.688524,1.988094
2,178,1.709427,1.959622
2,179,1.727531,1.949436
2,180,1.720272,1.923018
2,181,1.744569,1.8782
2,182,1.753392,1.820769
2,183,1.74948,1.786267
2,184,1.740741,1.779791
2,185,1.728669,1.803368
2,186,1.705156,1.828817
2,187,1.663115,1.840041
2,188,1.615808,1.849523
2,189,1.573127,1.864591
2,190,1.534214,1.909512
2,191,1.515847,1.966589
2,192,1.50746,1.993465
2,193,1.501119,2.023868
2,194,1.493744,2.065363
2,195,1.476388,2.08135
2,196,1.463262,2.07423
2,197,1.451436,2.062647
2,198,1.444697,2.059246
2,199,1.446561,2.065085
2,200,1.464742,2.099479
2,201,1.504001,2.149635
2,202,1.52215,2.157699
2,203,1.50509,2.156844
2,204,1.490795,2.222383
2,205,1.51437,2.261217
2,206,1.575398,2.269861
2,207,1.617174,2.2762
2,208,1.639483,2.298229
2,209,1.654553,2.319353
2,210,1.674324,2.313312
2,211,1.715307,2.275538
2,212,1.765584,2.243694
2,213,1.783167,2.219762
2,214,1.786794,2.202541
2,215,1.79326,2.18534
2,216,1.795735,2.100903
3,217,1.787487,2.04346
3,218,1.787179,2.036645
3,219,1.775644,1.893154
3,220,1.764237,1.711525
3,221,1.731951,1.574482
3,222,1.697297,1.501331
3,223,1.669216,1.482061
3,224,1.665732,1.51706
3,225,1.696007,1.516717
3,226,1.741114,1.485775
3,227,1.77009,1.438159
3,228,1.802095,1.392862
3,229,1.837036,1.418292
3,230,1.845747,1.441446
3,231,1.82891,1.488378
3,232,1.81774,1.485783
3,233,1.810834,1.455066
3,234,1.808579,1.417752
3,235,1.809408,1.403205
3,236,1.82053,1.444348
3,237,1.835691,1.491112
3,238,1.856073,1.523283
3,239,1.874876,1.517595
3,240,1.890642,1.497205
3,241,1.880244,1.516336
3,242,1.864688,1.568229
3,243,1.847892,1.596731
3,244,1.83777,1.639673
3,245,1.822187,1.633534
3,246,1.8054,1.608399
3,247,1.786189,1.585712
3,248,1.755938,1.593085
3,249,1.725132,1.632898
3,250,1.715837,1.755713
3,251,1.710033,1.831198
3,252,1.712583,1.812527
3,253,1.708825,1.746322
3,254,1.682873,1.732879
3,255,1.648147,1.734449
3,256,1.608075,1.745161
3,257,1.59431,1.777578
3,258,1.623968,1.751242
3,259,1.642043,1.701266
3,260,1.628715,1.690842
3,261,1.60258,1.70678
3,262,1.56992,1.762201
3,263,1.536337,1.798227
3,264,1.522987,1.854042
3,265,1.511605,1.895044
3,266,1.512467,1.91162
3,267,1.510502,1.873835
3,268,1.498915,1.836401
3,269,1.486886,1.857483
3,270,1.50755,1.84322
3,271,1.536693,1.789484
3,272,1.560864,1.715761
3,273,1.572566,1.668441
3,274,1.564943,1.709222
3,275,1.544238,1.783555
3,276,1.523536,1.831327
3,277,1.496589,1.833046
3,278,1.493655,1.788215
3,279,1.516245,1.748519
3,280,1.556284,1.72981
3,281,1.583757,1.72369
3,282,1.600098,1.738104
3,283,1.586747,1.80408
3,284,1.550622,1.839257
3,285,1.509563,1.862499
3,286,1.475991,1.856158
3,287,1.457771,1.829732
3,288,1.444994,1.809453
3,289,1.435949,1.794687
3,290,1.428352,1.778485
3,291,1.431394,1.784096
3,292,1.437518,1.810385
3,293,1.441195,1.860562
3,294,1.432266,1.916603
3,295,1.424656,1.98308
3,296,1.429123,2.019606
3,297,1.437745,2.035421
3,298,1.446021,2.069797
3,299,1.457632,2.085793
3,300,1.442549,2.011192
3,301,1.437799,1.91422
3,302,1.434422,1.821111
3,303,1.421416,1.767361
3,304,1.409539,1.748313
3,305,1.398875,1.76918
3,306,1.383319,1.818069
3,307,1.385332,1.907865
3,308,1.414668,1.970351
3,309,1.446401,2.103563
3,310,1.475827,2.213753
3,311,1.497856,2.220965
3,312,1.526854,2.161901
3,313,1.544357,2.08156
3,314,1.565522,2.03662
3,315,1.576403,2.007125
3,316,1.586644,2.004454
3,317,1.599578,2.036978
3,318,1.596327,2.088635
3,319,1.594613,2.086739
3,320,1.595681,2.068439
3,321,1.622162,2.025143
3,322,1.635445,1.974707
3,323,1.646877,1.96132
3,324,1.644203,1.995598
3,325,1.645009,2.050604
3,326,1.654215,2.136126
3,327,1.660813,2.192722
3,328,1.657419,2.16039
3,329,1.646741,2.106527
3,330,1.635106,2.097407
3,331,1.641089,2.094006
3,332,1.671201,2.075159
3,333,1.692512,2.045158
3,334,1.698648,2.040559
3,335,1.678747,2.031316
3,336,1.643752,2.006426
4,337,1.629029,2.004399
4,338,1.644763,2.017255
4,339,1.644029,2.052569
4,340,1.638743,2.087433
4,341,1.619054,2.098035
4,342,1.595079,2.087722
4,343,1.597694,2.105662
4,344,1.631879,2.147636
4,345,1.670125,2.183936
4,346,1.719869,2.209783
4,347,1.77016,2.221174
4,348,1.810415,2.224983
4,349,1.82451,2.20993
4,350,1.816145,2.195099
4,351,1.795621,2.206041
4,352,1.800274,2.256984
4,353,1.80527,2.302021
4,354,1.820251,2.294786
4,355,1.844641,2.274769
4,356,1.857916,2.247211
4,357,1.896485,2.228393
4,358,1.957701,2.239792
4,359,1.987872,2.253992
4,360,1.997735,2.264952
4,361,1.978557,2.302682
4,362,1.94226,2.312799
4,363,1.883759,2.301948
4,364,1.837173,2.294969
4,365,1.77976,2.297861
4,366,1.754837,2.367808
4,367,1.732667,2.452522
4,368,1.722371,2.4751
4,369,1.72164,2.423384
4,370,1.713326,2.366778
4,371,1.71252,2.393812
4,372,1.709706,2.478438
4,373,1.70915,2.594632
4,374,1.713536,2.665386
4,375,1.724511,2.629551
4,376,1.76176,2.565606
4,377,1.781548,2.532375
4,378,1.794835,2.492326
4,379,1.801722,2.474532
4,380,1.841838,2.418633
4,381,1.882973,2.377692
4,382,1.893088,2.360659
4,383,1.90546,2.384872
4,384,1.922374,2.402326
4,385,1.953438,2.399551
4,386,1.988394,2.37894
4,387,1.984009,2.349485
4,388,1.990106,2.338198
4,389,1.98969,2.340795
4,390,1.986758,2.346019
4,391,1.983962,2.355895
4,392,2.009874,2.353853
4,393,2.016604,2.362121
4,394,1.985694,2.36532
4,395,1.925887,2.367504
4,396,1.866513,2.371077
4,397,1.815911,2.376059
4,398,1.776462,2.377147
4,399,1.751052,2.378578
4,400,1.755118,2.397974
4,401,1.772498,2.418473
4,402,1.783329,2.43771
4,403,1.767098,2.420002
4,404,1.735533,2.393484
4,405,1.703114,2.365176
4,406,1.674209,2.318742
4,407,1.682047,2.269997
4,408,1.702161,2.234845
4,409,1.728457,2.211859
4,410,1.766819,2.202149
4,411,1.801502,2.205552
4,412,1.813486,2.241871
4,413,1.815454,2.252153
4,414,1.861111,2.258722
4,415,1.884532,2.269472
4,416,1.892697,2.281899
4,417,1.957366,2.343963
4,418,2.008909,2.370058
4,419,2.014679,2.346219
4,420,2.037153,2.301603
4,421,2.05754,2.253605
4,422,2.082059,2.205904
4,423,2.099327,2.175688
4,424,2.071547,2.157435
4,425,2.028331,2.167424
4,426,1.984227,2.210656
4,427,1.943583,2.234428
4,428,1.901216,2.258739
4,429,1.866112,2.276194
4,430,1.832396,2.324286
4,431,1.810466,2.338717
4,432,1.781713,2.31645
4,433,1.770379,2.296086
4,434,1.768454,2.275297
4,435,1.768907,2.24557
4,436,1.764606,2.225218
4,437,1.743288,2.215339
4,438,1.730455,2.204078
4,439,1.72627,2.192203
4,440,1.78977,2.178557
4,441,1.8106,2.150368
4,442,1.832444,2.150454
4,443,1.838595,2.154957
4,444,1.86381,2.19005
4,445,1.880667,2.204849
4,446,1.88566,2.194607
4,447,1.895671,2.202706
4,448,1.924614,2.179281
4,449,1.967651,2.151396
4,450,1.999764,2.167863
4,451,2.016178,2.217808
4,452,2.029285,2.241841
4,453,2.026394,2.225187
4,454,2.005196,2.198707
4,455,2.02166,2.168136
4,456,2.038969,2.140071
5,457,2.056032,2.10205
5,458,2.038651,2.078364
5,459,2.018438,2.07119
5,460,1.996492,2.073483
5,461,1.965956,2.035991
5,462,1.929042,1.997117
5,463,1.871673,1.972764
5,464,1.832679,1.963446
5,465,1.791911,1.962328
5,466,1.7565,1.955013
5,467,1.751445,1.953982
5,468,1.783827,1.961167
5,469,1.815261,1.963662
5,470,1.81654,1.948499
5,471,1.804903,1.943461
5,472,1.798174,1.996269
5,473,1.825253,2.083269
5,474,1.8521,2.101177
5,475,1.827882,2.070434
5,476,1.784297,2.039416
5,477,1.741107,2.000646
5,478,1.715384,1.987878
5,479,1.702061,1.996589
5,480,1.682679,2.019014
5,481,1.674797,2.019505
5,482,1.697535,2.017297
5,483,1.736542,2.038005
5,484,1.760177,2.125236
5,485,1.756363,2.247772
5,486,1.74442,2.275454
5,487,1.726743,2.25186
5,488,1.71399,2.26678
5,489,1.719231,2.30439
5,490,1.748496,2.307152
5,491,1.816965,2.211997
5,492,1.793778,2.118237
5,493,1.747298,2.03766
5,494,1.722486,1.981265
5,495,1.701069,1.951865
5,496,1.693565,1.940689
5,497,1.742104,1.941425
5,498,1.868283,1.952505
5,499,1.936265,1.999078
5,500,1.913008,2.04207
5,501,1.852087,2.044805
5,502,1.846839,2.082945
5,503,1.897512,2.162145
5,504,1.927605,2.242614
5,505,1.940354,2.291384
5,506,1.907498,2.239366
5,507,1.905136,2.177055
5,508,1.932851,2.121578
5,509,1.924904,2.128225
5,510,1.936597,2.190206
5,511,1.948181,2.266176
5,512,1.947636,2.306378
5,513,1.940748,2.300598
5,514,1.983355,2.273218
5,515,2.027753,2.266955
5,516,1.998947,2.27975
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
