Cantos,Muestras,,
2,180,1.671227,2.460677
2,181,1.672901,2.588232
2,182,1.689499,2.639647
2,183,1.700352,2.580969
2,184,1.717513,2.530626
2,185,1.732193,2.544384
2,186,1.733666,2.625687
2,187,1.724911,2.721028
2,188,1.713389,2.767446
2,189,1.691437,2.715368
2,190,1.679372,2.603393
2,191,1.665861,2.515439
2,192,1.654407,2.453925
2,193,1.639777,2.42198
2,194,1.623553,2.409768
2,195,1.617118,2.410601
2,196,1.601412,2.41118
2,197,1.587374,2.4231
2,198,1.583205,2.459977
2,199,1.600131,2.594345
2,200,1.618559,2.642841
2,201,1.624831,2.705197
2,202,1.637041,2.765679
2,203,1.657378,2.833643
2,204,1.665208,2.880813
2,205,1.682596,2.902037
2,206,1.719883,2.869256
2,207,1.750578,2.744777
2,208,1.760977,2.637011
2,209,1.754526,2.587316
2,210,1.740883,2.558546
2,211,1.720259,2.547592
2,212,1.707556,2.523341
2,213,1.700105,2.472248
2,214,1.680867,2.425914
2,215,1.671911,2.397269
2,216,1.658211,2.374336
3,217,1.66927,2.373142
3,218,1.67378,2.374339
3,219,1.669749,2.39445
3,220,1.663006,2.409617
3,221,1.647426,2.433504
3,222,1.643195,2.457693
3,223,1.633579,2.495266
3,224,1.627424,2.551164
3,225,1.621612,2.635785
3,226,1.639511,2.735494
3,227,1.676854,2.806413
3,228,1.714297,2.853609
3,229,1.752013,2.873754
3,230,1.787271,2.865215
3,231,1.81409,2.833263
3,232,1.835944,2.724582
3,233,1.847835,2.620822
3,234,1.847417,2.582655
3,235,1.852671,2.566123
3,236,1.840388,2.549986
3,237,1.839559,2.533824
3,238,1.832904,2.533374
3,239,1.846306,2.523796
3,240,1.863082,2.522617
3,241,1.880115,2.514397
3,242,1.894546,2.512787
3,243,1.911276,2.505925
3,244,1.919426,2.484559
3,245,1.913253,2.480304
3,246,1.900788,2.484902
3,247,1.877293,2.502554
3,248,1.857921,2.514917
3,249,1.836807,2.514963
3,250,1.825041,2.510366
3,251,1.799526,2.445153
3,252,1.774094,2.382024
3,253,1.765712,2.388794
3,254,1.776114,2.410537
3,255,1.793504,2.429307
3,256,1.813798,2.42925
3,257,1.824591,2.41614
3,258,1.832093,2.411827
3,259,1.825924,2.395997
3,260,1.815301,2.375766
3,261,1.796493,2.372162
3,262,1.776897,2.391219
3,263,1.756223,2.443479
3,264,1.743541,2.497324
3,265,1.724438,2.519287
3,266,1.700739,2.531265
3,267,1.697983,2.515623
3,268,1.721282,2.491735
3,269,1.743289,2.525719
3,270,1.770903,2.578027
3,271,1.805389,2.618415
3,272,1.824701,2.660796
3,273,1.832036,2.694916
3,274,1.830731,2.727235
3,275,1.814216,2.710947
3,276,1.802373,2.669618
3,277,1.776752,2.643703
3,278,1.752523,2.61512
3,279,1.746539,2.582362
3,280,1.734539,2.5617
3,281,1.721656,2.532189
3,282,1.711013,2.528273
3,283,1.681895,2.492576
3,284,1.675845,2.485099
3,285,1.687772,2.494397
3,286,1.714481,2.491461
3,287,1.741458,2.492321
3,288,1.770356,2.467563
3,289,1.79919,2.429727
3,290,1.817623,2.415218
3,291,1.825481,2.384681
3,292,1.822815,2.353025
3,293,1.811029,2.316658
3,294,1.805083,2.297316
3,295,1.797156,2.289584
3,296,1.788086,2.310124
3,297,1.782915,2.338133
3,298,1.794599,2.366147
3,299,1.810116,2.376244
3,300,1.833395,2.368088
3,301,1.853816,2.363811
3,302,1.872433,2.357865
3,303,1.895141,2.345254
3,304,1.910122,2.332971
3,305,1.913014,2.355738
3,306,1.900377,2.377909
3,307,1.885637,2.399662
3,308,1.869256,2.407007
3,309,1.845279,2.401593
3,310,1.822759,2.401206
3,311,1.815516,2.385282
3,312,1.804482,2.373225
3,313,1.798359,2.365447
3,314,1.80106,2.405938
3,315,1.813037,2.45132
3,316,1.831156,2.494119
3,317,1.850217,2.495168
3,318,1.865533,2.466746
3,319,1.872114,2.425544
3,320,1.886194,2.436912
3,321,1.876088,2.449109
3,322,1.867234,2.454684
3,323,1.871003,2.437853
3,324,1.868732,2.430398
3,325,1.864964,2.436414
3,326,1.858651,2.437994
3,327,1.868488,2.443489
3,328,1.874489,2.416268
3,329,1.899027,2.409662
3,330,1.922855,2.437772
3,331,1.933144,2.493779
3,332,1.953612,2.539334
3,333,1.947578,2.551025
3,334,1.940183,2.551971
3,335,1.93045,2.542596
3,336,1.908404,2.522909
4,337,1.889804,2.499546
4,338,1.885636,2.466226
4,339,1.877637,2.453244
4,340,1.860928,2.466186
4,341,1.847273,2.490584
4,342,1.828194,2.512068
4,343,1.810691,2.507534
4,344,1.804338,2.485123
4,345,1.817773,2.464155
4,346,1.85042,2.461181
4,347,1.900896,2.480036
4,348,1.9403,2.476349
4,349,1.983882,2.449407
4,350,2.025046,2.421039
4,351,2.057899,2.397232
4,352,2.080749,2.377355
4,353,2.111573,2.397376
4,354,2.127218,2.42091
4,355,2.144541,2.420722
4,356,2.14524,2.406727
4,357,2.145474,2.400724
4,358,2.142429,2.426084
4,359,2.126552,2.45578
4,360,2.115209,2.454742
4,361,2.105931,2.447974
4,362,2.104528,2.437211
4,363,2.112203,2.418791
4,364,2.120143,2.414904
4,365,2.134125,2.447659
4,366,2.150135,2.461926
4,367,2.173258,2.470758
4,368,2.187607,2.452733
4,369,2.195749,2.440305
4,370,2.192857,2.435946
4,371,2.186584,2.442122
4,372,2.170547,2.476734
4,373,2.138463,2.519859
4,374,2.116578,2.531131
4,375,2.083931,2.520192
4,376,2.052807,2.520536
4,377,2.022017,2.542253
4,378,1.997732,2.564704
4,379,1.98557,2.569541
4,380,1.979121,2.544059
4,381,1.984109,2.534183
4,382,1.997068,2.512484
4,383,2.017973,2.514812
4,384,2.038095,2.523573
4,385,2.038712,2.559886
4,386,2.042829,2.568563
4,387,2.040809,2.559696
4,388,2.031612,2.536987
4,389,2.021465,2.512017
4,390,2.001866,2.519794
4,391,1.97962,2.563653
4,392,1.95551,2.58327
4,393,1.928452,2.568334
4,394,1.90476,2.548916
4,395,1.877774,2.536264
4,396,1.854007,2.532821
4,397,1.848974,2.529765
4,398,1.853134,2.534423
4,399,1.865294,2.591228
4,400,1.880932,2.631022
4,401,1.899689,2.633636
4,402,1.914999,2.611593
4,403,1.942094,2.589037
4,404,1.947551,2.57194
4,405,1.965995,2.551898
4,406,1.983502,2.544146
4,407,1.990989,2.526999
4,408,1.996917,2.527729
4,409,1.996743,2.531222
4,410,1.987213,2.521394
4,411,1.977824,2.524374
4,412,1.966795,2.530733
4,413,1.948185,2.524387
4,414,1.936544,2.510774
4,415,1.917261,2.506562
4,416,1.908846,2.502361
4,417,1.902434,2.4946
4,418,1.909844,2.48696
4,419,1.913578,2.48013
4,420,1.930568,2.491484
4,421,1.940093,2.491733
4,422,1.956283,2.481715
4,423,1.966157,2.475441
4,424,1.974156,2.472103
4,425,1.983146,2.467311
4,426,1.991242,2.411547
4,427,1.9878,2.371563
4,428,1.977734,2.337361
4,429,1.962265,2.333076
4,430,1.954958,2.350007
4,431,1.943632,2.378242
4,432,1.921996,2.422879
4,433,1.901998,2.46562
4,434,1.877435,2.474693
4,435,1.855417,2.494929
4,436,1.846112,2.530262
4,437,1.840832,2.553604
4,438,1.847486,2.54026
4,439,1.861369,2.521512
4,440,1.880142,2.573022
4,441,1.897135,2.617925
4,442,1.922485,2.654102
4,443,1.929404,2.652331
4,444,1.923936,2.665419
4,445,1.902558,2.703798
4,446,1.88666,2.746871
4,447,1.850051,2.769939
4,448,1.830616,2.748366
4,449,1.823836,2.727539
4,450,1.820721,2.688472
4,451,1.810679,2.676535
4,452,1.803372,2.705771
4,453,1.790095,2.72055
4,454,1.771771,2.676576
4,455,1.753676,2.627387
4,456,1.749998,2.59957
5,457,1.760008,2.585981
5,458,1.771234,2.563018
5,459,1.794868,2.54701
5,460,1.804951,2.536415
5,461,1.828043,2.522996
5,462,1.837931,2.511975
5,463,1.843702,2.491565
5,464,1.851664,2.475353
5,465,1.859501,2.467486
5,466,1.858891,2.455007
5,467,1.850653,2.444875
5,468,1.84266,2.441407
5,469,1.835221,2.429759
5,470,1.819531,2.42578
5,471,1.800161,2.426126
5,472,1.798894,2.424214
5,473,1.794414,2.420728
5,474,1.80203,2.424374
5,475,1.792714,2.424649
5,476,1.793946,2.428027
5,477,1.79176,2.428485
5,478,1.78312,2.432609
5,479,1.783671,2.440991
5,480,1.782604,2.445721
5,481,1.781651,2.456076
5,482,1.790976,2.466589
5,483,1.791127,2.490246
5,484,1.785564,2.490665
5,485,1.776268,2.490672
5,486,1.761071,2.483518
5,487,1.749863,2.486404
5,488,1.742394,2.495983
5,489,1.76464,2.509123
5,490,1.789503,2.514339
5,491,1.821882,2.508409
5,492,1.838828,2.507255
5,493,1.851968,2.516343
5,494,1.855025,2.515045
5,495,1.85236,2.512726
5,496,1.849343,2.527741
5,497,1.850721,2.542407
5,498,1.857728,2.534217
5,499,1.861033,2.541296
5,500,1.871179,2.541004
5,501,1.878853,2.539
5,502,1.873516,2.538732
5,503,1.876475,2.542391
5,504,1.883038,2.533532
5,505,1.894443,2.531116
5,506,1.909672,2.536735
5,507,1.907481,2.534586
5,508,1.909037,2.539807
5,509,1.903738,2.53301
5,510,1.896684,2.533538
5,511,1.888316,2.528459
5,512,1.876922,2.527496
5,513,1.868608,2.505229
5,514,1.86525,2.511954
5,515,1.855666,2.510635
5,516,1.84968,2.520754
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
